1  1385.83	2.235300e+00	1.207453e-01	1.041803e+00	3.046200e+00	9.661584e-01	5.453846e-02	5.409260e+01	6.781525e-01	5.879943e+00	2.637586e+02	5.362126e+01	5.011387e+01	1.105248e+02	1.689510e+00	9.015295e+00	1.205169e+01	1.902623e+01	8.722695e+01	9.299915e-02	1.359729e-01	4.870290e-01	2.481009e-01	6.745572e-01	2.125533e+00	9.992280e+02	9.978827e+02	1.000502e+00	7.732529e+00	6.805531e-01	2.478324e-01	6.708848e+01	2.103525e+00	8.139024e-01	
2  1387.33	2.229867e+00	1.205312e-01	1.042145e+00	3.059432e+00	9.685124e-01	6.181392e-02	5.381355e+01	6.779989e-01	5.942816e+00	2.620696e+02	5.356190e+01	5.043365e+01	1.110989e+02	1.545618e+00	9.089234e+00	1.207466e+01	1.906811e+01	8.737538e+01	9.325685e-02	1.354891e-01	4.904044e-01	2.485968e-01	6.750031e-01	2.131229e+00	9.991957e+02	9.978814e+02	1.000358e+00	8.471634e+00	6.824749e-01	2.478092e-01	6.722834e+01	2.131546e+00	8.198552e-01	
1  1387.82	2.234681e+00	1.211234e-01	1.042232e+00	3.051576e+00	9.606400e-01	5.488929e-02	5.651063e+01	6.165726e-01	5.295857e+00	2.772262e+02	5.672111e+01	4.861836e+01	1.077999e+02	2.915680e+00	8.854309e+00	1.220785e+01	1.915912e+01	8.674714e+01	9.423305e-02	1.343469e-01	4.854740e-01	2.468290e-01	6.728817e-01	2.126155e+00	9.992827e+02	9.979337e+02	1.001622e+00	7.776047e+00	6.797758e-01	2.478298e-01	6.709359e+01	2.114865e+00	8.160757e-01	
1  1388.29	2.253504e+00	1.195864e-01	1.042414e+00	3.045284e+00	9.697763e-01	5.205502e-02	5.366117e+01	6.969583e-01	5.861172e+00	2.635408e+02	5.253338e+01	4.983676e+01	1.113917e+02	1.474518e+00	8.995761e+00	1.196855e+01	1.883538e+01	8.754972e+01	9.357937e-02	1.354961e-01	4.842633e-01	2.440129e-01	6.710305e-01	2.111277e+00	9.992453e+02	9.978815e+02	1.003225e+00	7.420883e+00	6.899653e-01	2.479098e-01	6.786747e+01	2.101600e+00	8.106264e-01	
5  1389.14	2.243279e+00	1.209745e-01	1.042404e+00	3.027290e+00	9.660175e-01	4.467815e-02	5.434115e+01	6.679366e-01	5.722455e+00	2.655063e+02	5.343115e+01	4.936987e+01	1.097878e+02	1.966035e+00	9.066757e+00	1.215411e+01	1.897417e+01	8.704664e+01	9.381139e-02	1.364550e-01	4.846838e-01	2.472699e-01	6.735354e-01	2.120816e+00	9.992061e+02	9.978961e+02	1.000229e+00	6.680374e+00	6.817003e-01	2.478664e-01	6.728144e+01	2.064122e+00	8.072016e-01	
8  1391.73	2.243279e+00	1.209745e-01	1.042404e+00	3.027290e+00	9.660175e-01	4.467815e-02	5.808275e+01	6.692590e-01	5.852138e+00	2.661343e+02	5.638670e+01	5.116675e+01	1.080388e+02	1.146355e+00	8.721314e+00	1.144484e+01	1.811518e+01	8.350567e+01	9.833700e-02	1.197851e-01	5.562775e-01	2.361608e-01	7.136484e-01	2.247484e+00	9.987182e+02	9.979139e+02	1.000233e+00	6.680374e+00	6.817003e-01	2.478664e-01	6.728144e+01	2.064122e+00	8.072016e-01	
2  1393.43	2.243279e+00	1.209745e-01	1.042404e+00	3.027290e+00	9.660175e-01	4.467815e-02	5.697950e+01	5.360767e-01	7.320293e+00	2.304011e+02	4.894777e+01	4.516293e+01	1.051491e+02	2.495484e+00	8.748839e+00	1.110883e+01	1.885396e+01	8.586195e+01	8.270688e-02	1.128602e-01	4.990862e-01	2.308898e-01	7.052200e-01	2.018911e+00	9.984021e+02	9.979152e+02	1.000236e+00	6.680374e+00	6.817003e-01	2.478664e-01	6.728144e+01	2.064122e+00	8.072016e-01	
6  1395.14	2.243279e+00	1.209745e-01	1.042404e+00	3.027290e+00	9.660175e-01	4.467815e-02	5.773992e+01	4.260305e-01	7.524845e+00	2.353923e+02	4.743261e+01	4.078505e+01	1.024101e+02	1.920624e+00	8.990642e+00	1.039435e+01	1.862530e+01	8.573662e+01	8.998054e-02	1.141447e-01	5.103650e-01	2.510849e-01	6.611105e-01	2.008579e+00	9.982754e+02	9.980993e+02	1.000060e+00	6.680374e+00	6.817003e-01	2.478664e-01	6.728144e+01	2.064122e+00	8.072016e-01	
10  1397.25	2.243279e+00	1.209745e-01	1.042404e+00	3.027290e+00	9.660175e-01	4.467815e-02	6.078468e+01	3.060673e-01	6.086018e+00	2.551956e+02	4.501646e+01	3.120492e+01	9.545266e+01	2.500118e+00	1.065033e+01	1.030949e+01	1.817150e+01	8.324191e+01	8.124935e-02	1.079472e-01	4.582791e-01	2.351788e-01	6.804211e-01	1.913942e+00	9.987175e+02	9.979523e+02	9.998856e-01	6.680374e+00	6.817003e-01	2.478664e-01	6.728144e+01	2.064122e+00	8.072016e-01	
2  1397.72	2.243279e+00	1.209745e-01	1.042404e+00	3.027290e+00	9.660175e-01	4.467815e-02	5.866713e+01	5.522739e-01	6.214856e+00	2.643726e+02	5.253776e+01	4.269013e+01	1.017257e+02	1.236760e+00	8.033152e+00	9.022858e+00	1.743092e+01	8.282861e+01	6.616699e-02	9.164072e-02	5.201497e-01	2.290936e-01	6.910077e-01	2.112260e+00	9.986568e+02	9.977006e+02	9.994150e-01	6.680374e+00	6.817003e-01	2.478664e-01	6.728144e+01	2.064122e+00	8.072016e-01	
