1  0.0175504212337509145	7.376395989258859309e-01	1.218724404505545089e-01	
1  0.303302760297484042	7.292403464261862922e-01	1.222201987058856160e-01	
1  0.338714971729829339	7.286125291957923356e-01	1.219155522063587044e-01	
1  0.309114451305763371	7.291348902413550270e-01	1.220133368294317316e-01	
1  0.254325594593773352	7.301725903712855681e-01	1.221093446244769093e-01	
1  0.102725481312233385	7.338636087670498132e-01	1.221261078841003600e-01	
1  0.0686835022027976749	7.455629538064041384e-01	1.220865701212249521e-01	
2  0.000116806684004014771	7.400829612948685021e-01	1.222835589899008424e-01	
2  0.0227741904985640196	7.372694265321129148e-01	1.221619536342898327e-01	
1  0.0873214158578726612	7.343657788558932697e-01	1.218814525162642687e-01	
1  0.105230289859032863	7.337856104434604676e-01	1.216940775785565476e-01	
1  0.00565153137561838145	7.418096852563230703e-01	1.218179527258837908e-01	
3  0.322099778375673884	7.516972101245585902e-01	1.218358485165672994e-01	
1  0.108350527236067931	7.336897352077422774e-01	1.219407091363135243e-01	
1  0.0147214425770704239	7.378634320525622181e-01	1.222310827353486756e-01	
1  0.119755468006873589	7.333505406585970610e-01	1.222342685916343874e-01	
1  0.00210046507039288524	7.393796329245414523e-01	1.219723832941975034e-01	
1  4.30170760699568775e-05	7.404317115273523209e-01	1.221068201271719444e-01	
1  0.186789623448021219	7.316207996137824576e-01	1.224679345177482337e-01	
1  0.388192880403582852	7.528120112215884729e-01	1.223433460042950421e-01	
1  0.0703855971212834497	7.456277672253084354e-01	1.221089861150841394e-01	
1  0.395346056317699535	7.276732364561696587e-01	1.221539520392368600e-01	
2  0.199364864898643163	7.313334029466956876e-01	1.221773995002551072e-01	
1  0.638651755981114566	7.242514648596183324e-01	1.222306053281373289e-01	
1  0.879167709777477824	7.214704818436832312e-01	1.222966516159484235e-01	
1  0.00206144131966461272	7.393882225845117562e-01	1.222154279559996698e-01	
3  0.239892905632300174	7.304641466570818142e-01	1.222914185146733584e-01	
1  0.22880229329150728	7.499057997500779837e-01	1.222456263344251781e-01	
1  0.0742204038222187695	7.457709783817361160e-01	1.221844796384519705e-01	
2  0.284485425535328851	7.510110822240279038e-01	1.221703905272915197e-01	
1  0.649692081599367088	7.564866556974376710e-01	1.223285781775945991e-01	
3  0.463111906056530798	7.539661541581557103e-01	1.221471502797427111e-01	
1  0.0135385355332905601	7.426366259028490679e-01	1.220138755923107499e-01	
1  0.0422314038184112284	7.444268729725893596e-01	1.221695512408804141e-01	
1  0.000246654007179218497	7.406153896447494889e-01	1.224154677581632683e-01	
1  0.103544252648501964	7.338380091142057138e-01	1.222304283705541172e-01	
1  0.000915209519055138767	7.396924757660433558e-01	1.224630023556785158e-01	
1  0.314632309856980985	7.515643205706834529e-01	1.223235615571071355e-01	
1  0.315022916836735556	7.515713105671841809e-01	1.226029802519990469e-01	
1  0.0249134916732430788	7.434697181139630073e-01	1.226737271084230307e-01	
1  0.15176786905054751	7.324766409879959195e-01	1.227354524380652318e-01	
2  0.680808779352981341	7.237302515246165635e-01	1.226414789058702937e-01	
1  0.255783298763226197	7.301436084791282921e-01	1.227584398898708268e-01	
3  0.188322913789800095	7.490147498342264454e-01	1.226653891226586052e-01	
1  0.435323497385567582	7.535498022636434312e-01	1.225211857355132106e-01	
1  0.0340669935127992443	7.440065532700665951e-01	1.226005147510557530e-01	
1  0.0215076706016833971	7.373549001035198946e-01	1.228754026882856037e-01	
1  0.0756023824874208911	7.458216780791283584e-01	1.231901382045802740e-01	
1  0.083741415437809455	7.461113026093776357e-01	1.232304181487269279e-01	
1  0.668791145072221926	7.567228527663352189e-01	1.232533708514206017e-01	
1  0.217018122913802597	7.496551626714171856e-01	1.234305766099425411e-01	
1  0.361947777872755394	7.523816513714195464e-01	1.235232529394349327e-01	
1  0.754935399450448186	7.577485056062224222e-01	1.235141496571561526e-01	
1  1.25770378520430381	7.628212517968515627e-01	1.235531550903516823e-01	
1  0.769042502768625069	7.579107768288775304e-01	1.239491504040521747e-01	
1  0.468364605292200475	7.540434376348218448e-01	1.239974185517238175e-01	
1  0.650981333997149747	7.565027081802508935e-01	1.240417803255172424e-01	
1  0.286940725839459509	7.510572048375280252e-01	1.241529100132040125e-01	
1  0.864291347434994917	7.589695317186474499e-01	1.240580743995601254e-01	
1  1.16225327371846254	7.619497921520087536e-01	1.237203038958968743e-01	
1  0.637087984362683324	7.563288752672725490e-01	1.238058857452620509e-01	
2  0.95597099110641881	7.599347646100836906e-01	1.239013720315105122e-01	
1  1.68816378771027753	7.663921960039357106e-01	1.240283679132085093e-01	
2  1.35204353489473084	7.636506341830868738e-01	1.238853409398831540e-01	
1  3.13922134071608117	7.758806855229628541e-01	1.240815250250874580e-01	
1  2.58220058176194156	7.725699527519479526e-01	1.239685267190596546e-01	
2  2.29045765877222385	7.706923635907058090e-01	1.241340873482301016e-01	
1  2.81806351571378544	7.740115507595994870e-01	1.242125462432894373e-01	
2  2.93265379026804363	7.746901238808366896e-01	1.239092063921656411e-01	
2  1.96497087105105361	7.684501945442205884e-01	1.244280021798543079e-01	
1  2.31114441124890924	7.708293026151672445e-01	1.243424639335546367e-01	
3  0.855552167403343278	7.588749045238574187e-01	1.241923845569074814e-01	
1  0.0853136377796516882	7.461656017460936985e-01	1.239393515728956785e-01	
1  0.0765463390628195045	7.347439575580045901e-01	1.242756644216501671e-01	
5  0.219924560301434563	7.308824006945313645e-01	1.242120081963368483e-01	
2  0.105275888619364238	7.337841991771987260e-01	1.240309221988865895e-01	
1  0.0655016536378375813	7.351603981789376352e-01	1.237076263761862777e-01	
1  0.224045135361621101	7.307945845862142686e-01	1.234022914906370144e-01	
1  0.192654428421217799	7.314855982679645541e-01	1.235307748925197346e-01	
1  0.299569608851284697	7.512913798886921013e-01	1.232570982269896032e-01	
1  0.118975868636161761	7.333731978299079524e-01	1.232337461910184839e-01	
1  0.00548298995056116685	7.388129962383159777e-01	1.234214182373138541e-01	
1  0.421067380481180364	7.272689580922916397e-01	1.233177160944320533e-01	
3  2.03155424998999035	7.116768415800078795e-01	1.230285977609651277e-01	
1  0.938256883974825984	7.208480017435388021e-01	1.231033907222154333e-01	
1  0.102625018397019985	7.338667568506117567e-01	1.233448307227610341e-01	
1  0.107926960237204606	7.468973316215314906e-01	1.232688424989257375e-01	
1  0.0243458629491957006	7.371665993537129813e-01	1.233726885586788335e-01	
1  0.0873576537131245251	7.462354523491835367e-01	1.234106156879310745e-01	
1  0.0295626101115690695	7.437528262924441025e-01	1.234909369074879831e-01	
1  0.00023768901118781903	7.406096049489782063e-01	1.235135638028930366e-01	
2  0.0594123289294020418	7.354051247196021768e-01	1.236924008403546132e-01	
3  0.000161385168207397881	7.400448854950523181e-01	1.237263034245728310e-01	
1  0.0434399534796605438	7.361144935265516720e-01	1.240282863836593558e-01	
1  0.45941794097595412	7.266884583078629944e-01	1.239254533775851902e-01	
1  0.751414514720723736	7.228922303123985760e-01	1.240445649980206205e-01	
1  1.24667915362361081	7.178776725321983632e-01	1.239072026408566396e-01	
2  1.25083130039562551	7.178403640540735875e-01	1.240773988084218071e-01	
1  1.29571836373750893	7.174409251777753571e-01	1.237346609958323435e-01	
1  0.878076781096039261	7.214821679176263158e-01	1.236739968433631653e-01	
1  2.74654969019022221	7.070189459442776103e-01	1.235588450583338244e-01	
2  1.50189187610725128	7.156893731124838176e-01	1.232956985955299817e-01	
2  1.85290745160133929	7.129642995867713218e-01	1.231792167393938042e-01	
4  1.56002707240053606	7.152175815010256565e-01	1.229800841568982755e-01	
1  0.775045348312094595	7.226206253485225606e-01	1.230132116639684886e-01	
1  1.40533331756843083	7.164936390788302356e-01	1.229277812704951400e-01	
1  0.894654987559948545	7.213053569819494193e-01	1.228548036067266258e-01	
1  0.905258163768993707	7.211931291864742688e-01	1.228826029374429502e-01	
1  1.00413354449072911	7.201767056419128288e-01	1.227852705967765606e-01	
1  0.139377291456495883	7.328027955811131644e-01	1.230431217093741619e-01	
2  0.747505670219418605	7.229375667982252951e-01	1.229278521517074979e-01	
1  0.613307610769522671	7.245731219477248297e-01	1.229922604227781657e-01	
1  0.0193364440596464626	7.375075098638715909e-01	1.228292153004261061e-01	
2  0.00380256699552021862	7.390616546451197477e-01	1.224948443945231835e-01	
1  0.766142749583117011	7.227224561427973981e-01	1.222326466589004484e-01	
1  0.113824777978633232	7.335248057988553727e-01	1.224298809750104383e-01	
1  0.0161355463984170257	7.377490897405918346e-01	1.225889036562897438e-01	
2  0.137374696402209756	7.328568509644718398e-01	1.226613531639424437e-01	
1  0.0315372931090249706	7.438662809150440314e-01	1.226691534506939851e-01	
1  0.245731663614199958	7.502548312543374509e-01	1.227814958861244976e-01	
1  0.0757086871668392059	7.347744412625831778e-01	1.230467174140471714e-01	
2  0.74246941877476702	7.229961545544497659e-01	1.228386179742967377e-01	
2  0.0678535707752935674	7.350689400670360474e-01	1.223400238400606105e-01	
2  0.321704215704353202	7.289097903395392875e-01	1.221311350156361886e-01	
1  0.166169197874976443	7.321138706265402085e-01	1.224245453478663426e-01	
1  0.105981329519893572	7.337624048329081106e-01	1.224636702395425630e-01	
1  0.000692572984549658186	7.408284891987629850e-01	1.225631492425125618e-01	
1  3.45889726952826923e-05	7.401818939421174193e-01	1.225098756476197537e-01	
1  0.098122514689562651	7.340094636378121651e-01	1.223758834747047386e-01	
1  0.047581218226471711	7.446804741394478233e-01	1.223521812094114092e-01	
1  0.367281887174443267	7.281296491644771995e-01	1.222253090538467368e-01	
1  0.935964841579991269	7.208717756520988118e-01	1.222010590690624648e-01	
1  0.85672052820808664	7.217124166547730368e-01	1.220587627302608114e-01	
1  1.27770082185459599	7.176004143774049604e-01	1.220237499593313096e-01	
3  0.641026859274049676	7.242216508369783146e-01	1.219039724849272088e-01	
1  5.50532207321656486e-05	7.401509971045352465e-01	1.219570836948397352e-01	
2  0.362536909776862315	7.282085201495096527e-01	1.219092817141596286e-01	
1  0.571192654151382206	7.251226954446393647e-01	1.220527516727640538e-01	
1  0.282634973747512841	7.296238100329331955e-01	1.223521522725553728e-01	
1  0.888452882185593484	7.213713107076108466e-01	1.224651188202712099e-01	
1  0.000419857760429594011	7.398885145960959475e-01	1.226990098377514909e-01	
1  0.174477342167963595	7.486882788788580267e-01	1.228590167446025616e-01	
1  0.0498953881655631523	7.447857342921095913e-01	1.229012847752571774e-01	
1  0.43327371848895968	7.270814287764437722e-01	1.229570766345241123e-01	
1  0.140878042530878128	7.478374595847574469e-01	1.230347888355382557e-01	
2  0.374544076450526731	7.525900827967498818e-01	1.231634257287788636e-01	
1  0.123847708239213733	7.473671991466711573e-01	1.228976145900602668e-01	
2  1.82376187385630995	7.674198578257477310e-01	1.230097637880781108e-01	
1  0.0729098082136274833	7.457224595393964206e-01	1.232346484949980447e-01	
1  0.701227886600575889	7.571163962283325999e-01	1.235505512952622953e-01	
3  0.439208116926972481	7.536087884269871973e-01	1.234240819116546178e-01	
1  0.298186891922005703	7.512659842136629740e-01	1.235338822757202082e-01	
1  0.100708341234958809	7.466728847355992293e-01	1.233146932460223583e-01	
1  0.629399553850206961	7.243681372063178747e-01	1.236444947376366954e-01	
1  0.868311519227562445	7.215870988493474636e-01	1.236548286735239255e-01	
2  0.777650505890653765	7.225909374608483482e-01	1.234826736696476995e-01	
1  0.970075134621633306	7.205209226633239039e-01	1.234502962882281230e-01	
1  0.85693467145841451	7.217100937520989357e-01	1.236671791877933801e-01	
1  0.131385626180232862	7.330209069709224812e-01	1.237776021747887395e-01	
1  0.782408072100888807	7.225368491726031905e-01	1.236883497932637771e-01	
1  0.0421169150661673611	7.361787247716411464e-01	1.238323389669669511e-01	
2  0.461064624923507693	7.266640863181393906e-01	1.236405809882726581e-01	
1  0.00835958459279772387	7.421360972944218704e-01	1.236001594915253771e-01	
1  0.00938710568886396736	7.422456700599548984e-01	1.235884767313316090e-01	
1  0.438499543685301751	7.535980485777954430e-01	1.234270172616831335e-01	
1  0.168583836499362094	7.485453920212117307e-01	1.236036830107440365e-01	
1  0.00672427649544291885	7.419467441286010656e-01	1.236354935746816208e-01	
1  0.0124420249035470717	7.380599955796689482e-01	1.233919572824896949e-01	
1  0.0125277398351799126	7.425477070362329624e-01	1.232407586665419524e-01	
3  0.221622140624343433	7.308461237118848430e-01	1.231836148933756619e-01	
1  0.0942365623602149094	7.341352842021202640e-01	1.230747096981851252e-01	
2  1.16334545976830395	7.186400379267330329e-01	1.229207363210184784e-01	
1  0.907560608359685106	7.211688462935635924e-01	1.230520010434104083e-01	
1  0.11154712602839445	7.335929346965508469e-01	1.231912496095835668e-01	
1  0.591628354914623622	7.557464197460113109e-01	1.230863946546046778e-01	
1  0.0113681295102697755	7.424411537237903813e-01	1.229074323515974843e-01	
1  0.000474999797314958234	7.398623266991679603e-01	1.230064053223319381e-01	
2  0.632657085690858212	7.243269617944045891e-01	1.231346463642236932e-01	
1  0.435926066523478983	7.270410308052401849e-01	1.234437572351240325e-01	
1  0.192728079248375428	7.314839135780503154e-01	1.236107407490917159e-01	
1  0.25595173551215572	7.504597350308628290e-01	1.235284852458730098e-01	
1  0.0727568257560426562	7.348832322653728877e-01	1.234750032036277534e-01	
2  0.0171879868779989953	7.376672122477951898e-01	1.237173903864551144e-01	
1  0.265508047887564935	7.299523391265417827e-01	1.236468182900354457e-01	
1  1.06978587111171577e-05	7.403656828170910309e-01	1.236393381031872657e-01	
1  0.0706052684608489411	7.456360746494863356e-01	1.235417445966722483e-01	
1  0.501942769192726401	7.545275605765725535e-01	1.233214778228583636e-01	
1  0.15220945217004625	7.481347321505674719e-01	1.232884849061843674e-01	
2  0.127896740915786566	7.474817962708864005e-01	1.233447553458179718e-01	
2  0.0798340195754210225	7.459741046354799732e-01	1.234336171375161467e-01	
1  0.158998594829032558	7.483075560143311877e-01	1.233550965326579568e-01	
3  2.73701057374375576e-05	7.404050610119967679e-01	1.235459438090708573e-01	
1  0.00758390583604564607	7.385511610864460286e-01	1.234340834772225393e-01	
1  0.00453349926657639277	7.416521351945071228e-01	1.234801104203681749e-01	
3  0.184513932890860322	7.489261682603706172e-01	1.236059080731392035e-01	
1  0.0283292403758766131	7.369199680387925611e-01	1.235358143028698896e-01	
1  0.0319259725606512029	7.438881898241674895e-01	1.236380857656048798e-01	
2  0.0212235829859185668	7.432255848212897531e-01	1.238342180141664695e-01	
1  0.103565053124182072	7.467626399113612701e-01	1.238322658573771523e-01	
1  0.0893019437393286347	7.463011405475289406e-01	1.238308313900171320e-01	
1  0.147954169960546084	7.480244389868577759e-01	1.238610844427686791e-01	
1  0.432783129732806915	7.535110855178007716e-01	1.235424804393324000e-01	
2  1.5836286675289073	7.655714417681511730e-01	1.233417658505943648e-01	
1  1.7830988508374821	7.671158181781898566e-01	1.234987913906849255e-01	
1  0.356350426687527977	7.522878688712608675e-01	1.235583272533643806e-01	
1  7.24469876505098149e-05	7.404709281169956636e-01	1.235756554204680280e-01	
2  0.811211645829361561	7.583871620916622369e-01	1.235361358998404574e-01	
3  1.10662837027326844	7.614253660125405165e-01	1.236229940833962204e-01	
1  0.718893856855307267	7.573269056082603257e-01	1.238271503323331857e-01	
1  1.16425883873651315	7.619684633623535763e-01	1.237825955380465193e-01	
